Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,AccountId,DiscussionCount
"49910769","1","","","2018-04-19 00:12:38","","1","194","4625622","","4625622","","2018-04-19 00:32:56","2018-04-19 01:00:18","How to set up an HKWorkoutSessionDelegate that is not an InterfaceController","<ios><swift><delegates><watchkit><health-kit>","1","0","","","","4625622","1603","2015-03-03 00:08:17","GarySabo","2019-10-09 15:33:42","https://itunes.apple.com/us/developer/myndarc-llc/id979588062","Pittsburgh, PA, USA","<p>Twilight Zone's #1 fan, don't believe me? See <a href=""https://itunes.apple.com/us/app/flylight-zone/id1137105439?mt=8"" rel=""nofollow"">https://itunes.apple.com/us/app/flylight-zone/id1137105439?mt=8</a></p>

<p>I'm also an athlete, musician, and attorney.</p>
","404","540","5","5874247","0"
"30432434","1","","","2015-05-25 06:31:10","","1","145","3774959","","","","","2015-05-25 11:18:04","FHIR Data Element with Multiple Data Types","<hl7-fhir>","1","1","","","","3774959","19","2014-06-25 11:26:39","domo","2015-07-30 08:35:58","","","","18","0","0","4660574","1"
"3105967","1","3308081","","2010-06-23 22:17:19","","0","1612","142962","","321731","","2014-04-01 23:13:58","2014-04-01 23:13:58","Windows scripting to parse a HL7 file","<file-io><vbscript><cmd><hl7><windows-scripting>","2","1","","","","142962","242","2009-07-22 15:42:52","UB.","2013-10-29 16:38:38","","","","59","35","0","48164","2"
"10107569","1","","","2012-04-11 14:05:45","","11","6936","1326692","","697449","","2013-05-04 00:30:07","2017-08-09 01:51:50","HL7 version 3 parsing","<hl7><hapi><ccd><cda>","4","0","3","","","1326692","2839","2012-04-11 13:24:16","Vishal Zanzrukia","2019-10-11 13:28:19","http://extjswithjava.blogspot.in/","Ahmadabad, India","<p>I love to code in a better way than last time I have done it :-)</p>
","880","581","18","1397133","4"
"40044494","1","","","2016-10-14 13:33:48","","4","571","738451","","","","","2016-10-17 11:45:19","How to add profiles via the FHIR REST api (HAPI)","<hapi-fhir><hl7-fhir>","1","3","","","","738451","932","2011-05-04 16:44:36","Andy","2019-10-10 15:42:16","","","","166","23","1","747418","1"
"11700938","1","","","2012-07-28 12:15:16","","3","3253","1557338","","136285","","2017-03-16 11:25:45","2017-03-16 12:50:24","how to use opendicom.net library for dicom processing","<c#><windows-runtime><dicom>","3","2","1","","","1557338","28","2012-07-27 10:08:55","Pankaj","2015-05-04 10:46:43","","","","18","0","0","1695971","3"
"19470514","1","","","2013-10-19 20:01:49","","1","427","240218","","","","","2015-09-04 14:26:41","Querying resources in FHIR","<hl7><hl7-fhir>","3","0","","","","240218","2382","2009-12-29 14:01:40","BENBUN Coder","2019-10-05 15:52:37","http://www.benbun.co.uk","England, United Kingdom","Just developing for fun.","506","163","6","86368","3"
"11148553","1","","","2012-06-22 00:03:13","","3","847","177308","","","","","2019-05-31 11:07:23","Response not sending from Tcp Listener","<vpn><tcplistener><hl7>","1","5","2","","","177308","2934","2009-09-22 17:39:49","Jhorra","2019-10-12 22:31:54","","Phoenix, AZ, United States","","462","210","3","59250","1"
"26390192","1","","","2014-10-15 19:08:02","","0","844","4008796","","","","","2016-05-27 08:49:20","GoogleFit Sample Not Working","<android><google-play-services><google-fit>","2","1","","","","4008796","212","2014-09-04 16:37:58","CTDex","2018-09-03 10:57:02","","","","38","18","0","4984864","2"
"48059037","1","48069727","","2018-01-02 10:13:13","","2","77","4420255","","4420255","","2018-01-02 13:49:25","2018-01-03 00:36:08","DICOM Tag - How to detect human x-ray versus techn. x-ray","<dicom>","1","2","","","","4420255","613","2015-01-05 13:39:24","twyly","2019-05-22 12:38:06","","Europe, Germany","","1071","54","1","5577179","1"
"38763770","1","","","2016-08-04 09:39:22","","5","140","2024056","","2024056","","2016-08-11 12:23:35","2016-08-11 12:23:35","We want to get live data from Multi-para patient Monitor","<java><device><health-monitoring><medical>","0","5","1","","","2024056","2089","2013-01-30 05:15:26","murtaza.webdev","2018-12-14 11:01:21","http://songspk52.com","Mahuva, India","<p>I AM Just java EE web developer</p>
","160","99","9","2304517","0"
"54093561","1","54097302","","2019-01-08 14:07:41","","0","53","2035811","","","","","2019-01-08 18:03:33","Using FHIR for inventory","<hl7-fhir>","1","0","","","","2035811","1601","2013-02-02 18:53:34","Brian Dolan","2019-10-11 23:24:58","https://github.com/buddha314","Los Angeles, CA","<p>I am a mathematician who struggles with every line of code I write...</p>
","326","497","2","2319681","1"
"47898403","1","","","2017-12-20 03:33:52","","0","470","2517849","","2517849","","2017-12-20 06:23:14","2017-12-20 06:23:14","How to retrieve Google Fit Step data from server?","<android><kotlin><google-fit>","0","2","","","","2517849","1715","2013-06-24 20:45:44","Naveed","2019-10-12 23:39:28","","United States","<p>Currently working as an Android Developer but interested in all technologies. </p>
","274","88","1","2939664","0"
"39414721","1","","","2016-09-09 15:12:08","","0","992","145276","","","","","2016-09-13 08:16:26","Fo-Dicom CMove SCP good implementation","<c#><dicom><fo-dicom>","1","0","","","","145276","71","2009-07-26 12:49:38","Ravenheart","2019-10-11 12:17:19","http://www.ravenlabs.org","Bulgaria","","11","33","0","48843","1"
"38927044","1","38934988","","2016-08-12 22:01:33","","1","369","6683738","","5995040","","2016-08-13 12:26:34","2016-09-04 06:25:37","Request Raw Sensor Data (Heart Rate) using Node.js or JS for Google Fit","<google-api><google-fit><google-api-nodejs-client><moto-360>","2","0","","","","6683738","25","2016-08-05 18:13:06","aspdev91","2016-12-21 18:26:45","","","","2","0","0","8961116","1"
"27170369","1","","","2014-11-27 12:05:10","","1","101","4299596","","","","","2014-11-27 17:25:19","HL7 V3 ITS R2 - Person Name","<hl7>","1","0","","","","4299596","55","2014-11-27 10:17:58","Michael Schmid","2019-10-08 11:40:22","","","","7","2","0","5053992","1"
"45764825","1","","","2017-08-18 20:46:22","","0","119","8484654","","795339","","2017-09-21 13:39:43","2017-09-21 13:39:43","Saving an email consent doc in researchkit (swift 3.1)","<swift><pdf><researchkit>","1","0","","","","8484654","1","2017-08-18 15:53:08","Sean Deoni","2017-09-04 01:53:00","","","","4","0","0","11580632","1"
"45693686","1","","","2017-08-15 13:18:16","","1","89","150655","","150655","","2017-08-15 16:41:51","2017-09-21 13:54:20","Take a result in Researchkit from array of ORKQuestionResult in a string?","<swift><researchkit>","1","0","","","","150655","163","2009-08-04 21:55:34","Rufilix","2019-03-08 10:20:12","https://plus.google.com/105696621360929627381","Lausanne, Switzerland","","95","165","0","50499","1"
"54613496","1","","","2019-02-10 04:58:59","","0","42","2680685","","","","","2019-02-10 04:58:59","How can I find the distance *ran* using the Google Fit History API?","<android><google-api><google-fit><google-fit-sdk>","0","0","","","","2680685","6","2013-08-14 01:26:46","user2680685","2019-10-03 21:38:15","","","","6","0","0","3171972","0"
"32699682","1","","","2015-09-21 16:00:18","","0","67","121733","","","","","2015-09-21 17:34:39","FHIR Differential Profiles","<hl7-fhir>","2","0","","","","121733","116","2009-06-12 02:16:18","Chris Grenz","2018-07-16 15:09:42","http://chrisgrenz.com","","","56","11","0","41844","1"
"23776365","1","","","2014-05-21 07:13:01","","0","68","1466524","","","","","2014-05-21 10:48:45","Conversion from DICOM to YUV file","<matlab><dicom><yuv>","1","0","","","","1466524","1","2012-06-19 13:09:00","Meriem Bea","2019-09-12 15:41:47","","","","7","0","0","1581160","1"
"33557205","1","33557566","","2015-11-06 00:09:51","","6","1580","4272549","","","","","2015-11-06 03:34:35","Query HealthKit for HKCategoryTypeIdentifierSleepAnalysis","<ios><swift><nsdate><health-kit>","1","0","1","","","4272549","5871","2014-11-20 02:15:25","123","2019-10-12 02:23:56","","Boston, MA, United States","<p>foo</p>
","614","5726","25","5361417","1"
"4939364","1","5010772","","2011-02-08 22:42:02","","2","924","456832","","3429","","2011-02-17 07:56:15","2011-02-17 07:56:15","Free DICOM files, with Multiple Overlays","<dicom><overlays>","1","0","2","","","456832","1978","2010-09-24 02:03:57","zezba9000","2019-10-11 00:45:13","http://reign-studios.com/","","<p>I like 3D and or game programming while using the C# syntax.</p>

<p>I'm currently making a cross platform API for Apps and Game written in C#.
<a href=""https://github.com/reignstudios/ReignSDK"" rel=""nofollow"">https://github.com/reignstudios/ReignSDK</a></p>
","401","228","1","207136","0"
"25298283","1","","","2014-08-14 00:26:31","","1","662","2577865","","","","","2015-01-11 22:01:31","ITK ResampleDicom","<dicom><itk><resampling>","1","2","","","","2577865","371","2013-07-12 20:36:03","Matimont","2014-09-12 21:15:34","","Argentina","","129","63","0","3040776","1"
"38834259","1","","","2016-08-08 16:29:03","","0","36","4995876","","","","","2016-08-10 00:58:59","How to check when app has 'come to rest' when waiting on a long series of data processing and network related callbacks","<ios><objective-c><networking><health-kit>","1","0","","","","4995876","1052","2015-06-10 16:38:20","helloB","2017-02-03 17:30:06","","","","249","115","15","6447929","1"
"31826727","1","31827491","","2015-08-05 08:03:07","","4","241","1494414","","3151066","","2015-08-05 08:50:56","2015-08-05 11:10:32","healthKit error in swift2 after migration from swift 1.2","<ios><swift><swift2><health-kit>","1","3","1","","","1494414","415","2012-07-01 15:20:25","Gutty1","2019-10-10 12:25:31","","","","27","29","1","1617007","1"
"41019909","1","","","2016-12-07 14:24:32","","1","349","2572346","","2572346","","2016-12-07 14:30:15","2016-12-07 14:30:15","reopen sign in dialog to connect with google fit","<android><google-fit><google-fit-sdk>","0","2","1","","","2572346","21","2013-07-11 11:10:25","julianemue","2019-09-12 09:17:33","","Leipzig, Deutschland","","5","3","0","3033819","0"
"31874308","1","31874452","","2015-08-07 09:29:35","","1","145","5194604","","4085910","","2015-08-07 09:31:42","2015-08-07 09:35:28","Cannot find an initializer for type","<ios><swift><swift2><xcode7><health-kit>","2","0","","","","5194604","8","2015-08-05 14:57:14","Ismail Bannan","2015-09-01 13:54:20","","","","5","0","0","6741495","2"
"38898162","1","38899527","","2016-08-11 13:45:34","","0","1842","867848","","1226963","","2016-08-11 16:23:34","2017-02-05 07:00:10","Populating the mindfulness section in the iOS Health Section","<ios><health-kit>","3","0","1","","","867848","2678","2011-07-28 15:47:47","Fabrizio Bartolomucci","2019-06-18 19:06:58","http://www.miafoto.it","Rome, Italy","<p>Graduated in Computer Science long ago I got interested in iOS programming during a leeway for my ordinary job and have developed 6 apps to the present all of them on sale on the AppStore.
I am proficient in many programming languages including Objective-C, c++, php, c#, delphi and sql.</p>
","457","5","0","464383","3"
"40893338","1","40893952","","2016-11-30 16:26:12","","2","3753","4205674","","1590911","","2018-02-07 07:00:33","2018-06-15 11:16:29","Convert TimeInterval To String <del>String To Time Interval</del>","<ios><swift><watchkit><apple-watch><health-kit>","3","6","","","","4205674","923","2014-11-01 15:33:19","SRMR","2019-10-11 00:29:29","","","","183","249","1","5265562","3"
"41211888","1","","","2016-12-18 19:10:20","","0","101","1108477","","","","","2016-12-30 23:30:00","Trouble grabbing understanding data elements hL7","<hl7><hl7-v2>","1","0","","","","1108477","317","2011-12-20 18:40:50","Villumanati","2019-08-19 23:59:35","","","","118","4","0","1119908","1"
"7015539","1","7016138","","2011-08-10 18:01:16","","0","870","867662","","19679","","2011-08-10 20:27:52","2011-08-10 20:27:52","How can I render DICOM images in 3-D in an Android application?","<android><opengl-es><textures><dicom>","1","0","1","2011-08-11 06:06:07","","867662","502","2011-07-28 14:11:40","user867662","2019-08-09 08:57:37","","","","257","247","1","464266","1"
"42568105","1","","","2017-03-02 23:46:32","","2","380","2537988","","2537988","","2017-03-03 00:39:37","2017-03-03 00:39:37","App rejected, Health app permissions","<ios><iphone><swift><watchkit><health-kit>","1","0","1","","","2537988","939","2013-07-01 06:23:32","toast","2019-08-07 23:58:20","","","","125","172","14","2990282","1"
"29179057","1","","","2015-03-21 03:53:10","","0","114","2630099","","3354922","","2015-04-18 19:27:28","2015-04-18 19:27:28","Need Web service for Google Fit API?","<android><web-services><google-api><google-fit>","1","0","","","","2630099","432","2013-07-29 11:27:52","Milinda Bandara","2019-10-11 08:53:29","","Sri Lanka","","156","264","3","3107618","1"
"29312686","1","","","2015-03-28 01:38:21","","1","1115","4211945","","4211945","","2015-03-28 15:20:46","2015-03-31 04:26:53","Understanding results from HKSourceQuery, or Sources in general","<ios><swift><health-monitoring><health-kit><hkhealthstore>","1","0","1","","","4211945","4162","2014-11-03 20:58:02","Kelvin Lau","2019-10-11 19:56:38","","Vancouver","<p>Swifteroo</p>
","427","167","10","5274751","1"
"27623176","1","27817827","","2014-12-23 15:18:14","","3","2166","1617330","","1617330","","2017-08-02 21:11:52","2017-08-02 21:11:52","How can I segment brain tissue with SPM without the GUI?","<matlab><image-processing><image-segmentation><medical><spm>","1","3","","","","1617330","1096","2012-08-22 14:52:36","Leo","2019-08-20 10:46:27","http://stackoverflow.com/users/1617330/leo","Netherlands","","245","362","16","1772898","0"
"6312651","1","12704339","","2011-06-10 22:22:07","","2","2309","712104","","398242","","2011-06-10 22:30:41","2012-10-03 08:08:36","Display DICOM and binary data","<javascript><html5><dicom>","2","0","3","","","712104","2528","2011-04-17 12:31:54","AMH","2019-08-16 19:15:58","","","","991","545","2","366519","2"
"41589433","1","","","2017-01-11 11:15:04","","1","64","738451","","","","","2017-01-11 11:15:04","HAPI always seems to timeout on searches","<dstu2-fhir><hl7-fhir><hapi-fhir>","0","2","","","","738451","932","2011-05-04 16:44:36","Andy","2019-10-10 15:42:16","","","","166","23","1","747418","0"
"32681865","1","","","2015-09-20 16:48:53","","2","897","2414088","","","","","2015-09-22 19:47:54","Same Instance number for two DICOM Image in a Single Series","<dicom><modality>","2","0","","","","2414088","142","2013-05-23 14:38:25","Sujeeth Damodharan","2017-04-26 13:28:41","","Chennai","","70","15","0","2807050","2"
"13311137","1","13311225","","2012-11-09 15:40:49","","1","1705","1812634","","","","","2012-11-09 16:38:21","Extract and save a slice from a volume with numpy","<python><numpy><imaging><medical>","1","3","","","","1812634","8","2012-11-09 15:31:54","zhar","2018-03-22 22:00:57","","","","2","0","0","2028195","1"
"33343058","1","34011571","","2015-10-26 10:08:23","","0","442","1780704","","","","","2015-12-01 02:24:56","Is there any alternative to Apple ResearchKit for Android?","<android><ios><researchkit>","2","3","","2015-12-03 18:35:36","","1780704","899","2012-10-28 11:49:55","Mobin Ranjbar","2019-10-11 09:38:08","http://www.MobinRanjbar.com","Tehran, Tehran Province, Iran","<p>Software Engineering in one hand and Big Data Evangelism in the other hand. Certified  Big Data and Hadoop Expert. Contributer of Cloudera Hue and Apache Hadoop. Founder of FaraFekr Technology Engineering Company. My Twitter: @MobinRanjbar , My Linkedin: linkedin.com/in/mobinranjbar.</p>
","296","17","4","1985295","2"
"39032234","1","","","2016-08-19 06:14:32","","0","197","4825766","","325479","","2016-08-19 06:48:52","2016-08-24 18:15:41","How to obtain Google Fit data from Smart watch Wearable device Fossil Q Founder? Which complies BLE requirements? In Android","<android><bluetooth-lowenergy><android-sensors><google-fit><google-fit-sdk>","1","1","1","","","4825766","1","2015-04-23 19:09:36","Vaikzs","2019-10-04 23:22:18","https://vaikzs.github.io/","","","3","0","0","6193808","0"
"19489569","1","19494528","","2013-10-21 08:32:15","","0","114","2902287","","","","","2013-10-21 12:28:43","windows scripting to search a value in HL7 file","<batch-file><hl7><windows-scripting><string-search>","1","2","","2013-10-22 02:42:40","","2902287","15","2013-10-21 08:19:39","AmitGupta","2019-08-30 10:33:03","","Stockholm, Sweden","","6","1","0","3467012","1"
"27170199","1","","","2014-11-27 11:57:10","","1","1200","843263","","","","","2014-11-28 12:09:30","How to decode manually JPEG Lossless, Non-Hierarchical, First-Order Prediction","<javascript><dicom>","2","4","1","","","843263","402","2011-07-13 18:09:57","mjekov","2019-10-11 13:39:41","","","<h1>SOreadytohelp</h1>
","75","182","0","448825","2"
